name,cdate
A/Brisbane/44/2017|EPI_ISL_271272|2017-04-05,2017-04-05
A/Brisbane/39/2017|EPI_ISL_271271|2017-04-09,2017-04-09
A/Perth/78/2017|EPI_ISL_271270|2017-05-20,2017-05-20
A/Perth/73/2017|EPI_ISL_271269|2017-05-11,2017-05-11
A/Perth/71/2017|EPI_ISL_271268|2017-05-03,2017-05-03
A/Perth/70/2017|EPI_ISL_271267|2017-05-03,2017-05-03
A/Perth/69/2017|EPI_ISL_271266|2017-05-06,2017-05-06
A/SouthAustralia/110/2017|EPI_ISL_271265|2017-05-15,2017-05-15
A/SouthAustralia/108/2017|EPI_ISL_271264|2017-05-13,2017-05-13
A/SouthAustralia/106/2017|EPI_ISL_271263|2017-05-20,2017-05-20
A/SouthAustralia/104/2017|EPI_ISL_271262|2017-05-18,2017-05-18
A/SouthAustralia/103/2017|EPI_ISL_271261|2017-05-16,2017-05-16
A/SouthAustralia/102/2017|EPI_ISL_271260|2017-05-18,2017-05-18
A/SouthAustralia/99/2017|EPI_ISL_271259|2017-05-26,2017-05-26
A/SouthAustralia/94/2017|EPI_ISL_271258|2017-05-27,2017-05-27
A/SouthAustralia/93/2017|EPI_ISL_271257|2017-05-23,2017-05-23
A/SouthAustralia/92/2017|EPI_ISL_271256|2017-05-08,2017-05-08
A/SouthAustralia/91/2017|EPI_ISL_271255|2017-05-09,2017-05-09
A/SouthAustralia/89/2017|EPI_ISL_271254|2017-05-10,2017-05-10
A/SouthAustralia/88/2017|EPI_ISL_271253|2017-05-09,2017-05-09
A/SouthAustralia/87/2017|EPI_ISL_271252|2017-05-12,2017-05-12
A/SouthAustralia/86/2017|EPI_ISL_271251|2017-05-10,2017-05-10
A/SouthAustralia/85/2017|EPI_ISL_271250|2017-05-02,2017-05-02
A/SouthAustralia/84/2017|EPI_ISL_271249|2017-05-04,2017-05-04
A/SouthAustralia/83/2017|EPI_ISL_271248|2017-05-01,2017-05-01
A/SouthAustralia/82/2017|EPI_ISL_271247|2017-05-02,2017-05-02
A/Sydney/1003/2017|EPI_ISL_271246|2017-05-03,2017-05-03
A/Sydney/110/2017|EPI_ISL_271245|2017-04-14,2017-04-14
A/Sydney/107/2017|EPI_ISL_271244|2017-04-05,2017-04-05
A/Sydney/99/2017|EPI_ISL_271243|2017-04-10,2017-04-10
A/Sydney/97/2017|EPI_ISL_271242|2017-04-30,2017-04-30
A/Sydney/96/2017|EPI_ISL_271241|2017-04-30,2017-04-30
A/Sydney/84/2017|EPI_ISL_271240|2017-04-07,2017-04-07
A/Sydney/78/2017|EPI_ISL_271239|2017-04-05,2017-04-05
A/Newcastle/53/2017|EPI_ISL_269465|2017-03-23,2017-03-23
A/Newcastle/38/2017|EPI_ISL_269464|2017-04-04,2017-04-04
A/Sydney/108/2017|EPI_ISL_269451|2017-04-07,2017-04-07
A/Sydney/103/2017|EPI_ISL_269450|2017-03-29,2017-03-29
A/Sydney/83/2017|EPI_ISL_269449|2017-04-19,2017-04-19
A/Canberra/6/2017|EPI_ISL_269448|2017-04-13,2017-04-13
A/Canberra/5/2017|EPI_ISL_269447|2017-04-06,2017-04-06
A/SouthAustralia/69/2017|EPI_ISL_269446|2017-04-03,2017-04-03
A/SouthAustralia/81/2017|EPI_ISL_269445|2017-04-26,2017-04-26
A/SouthAustralia/78/2017|EPI_ISL_269444|2017-04-26,2017-04-26
A/SouthAustralia/77/2017|EPI_ISL_269443|2017-04-16,2017-04-16
A/SouthAustralia/76/2017|EPI_ISL_269442|2017-04-21,2017-04-21
A/SouthAustralia/75/2017|EPI_ISL_269441|2017-04-18,2017-04-18
A/SouthAustralia/74/2017|EPI_ISL_269440|2017-04-22,2017-04-22
A/SouthAustralia/73/2017|EPI_ISL_269439|2017-04-18,2017-04-18
A/SouthAustralia/72/2017|EPI_ISL_269438|2017-04-10,2017-04-10
A/SouthAustralia/71/2017|EPI_ISL_269437|2017-04-12,2017-04-12
A/SouthAustralia/68/2017|EPI_ISL_269436|2017-04-02,2017-04-02
A/SouthAustralia/67/2017|EPI_ISL_269435|2017-04-07,2017-04-07
A/SouthAustralia/65/2017|EPI_ISL_269434|2017-04-03,2017-04-03
A/SouthAustralia/79/2017|EPI_ISL_269433|2017-04-28,2017-04-28
A/SouthAustralia/70/2017|EPI_ISL_269432|2017-04-13,2017-04-13
A/SouthAustralia/66/2017|EPI_ISL_269431|2017-04-04,2017-04-04
A/SouthAustralia/64/2017|EPI_ISL_269430|2017-04-05,2017-04-05
A/Perth/64/2017|EPI_ISL_269429|2017-04-04,2017-04-04
A/Perth/68/2017|EPI_ISL_269428|2017-04-02,2017-04-02
A/Sydney/70/2017|EPI_ISL_269427|2017-03-27,2017-03-27
A/Sydney/65/2017|EPI_ISL_269426|2017-03-30,2017-03-30
A/Sydney/64/2017|EPI_ISL_269425|2017-03-28,2017-03-28
A/SouthAustralia/61/2017|EPI_ISL_269424|2017-03-27,2017-03-27
A/SouthAustralia/60/2017|EPI_ISL_269423|2017-03-31,2017-03-31
A/Brisbane/34/2017|EPI_ISL_269422|2017-03-14,2017-03-14
A/Brisbane/33/2017|EPI_ISL_269421|2017-03-06,2017-03-06
A/Brisbane/32/2017|EPI_ISL_269420|2017-03-09,2017-03-09
A/Brisbane/29/2017|EPI_ISL_269419|2017-03-08,2017-03-08
A/Brisbane/28/2017|EPI_ISL_269418|2017-03-07,2017-03-07
A/Sydney/69/2017|EPI_ISL_269417|2017-03-28,2017-03-28
A/Brisbane/27/2017|EPI_ISL_269416|2017-03-01,2017-03-01
A/Sydney/77/2017|EPI_ISL_269415|2017-03-23,2017-03-23
A/Sydney/68/2017|EPI_ISL_269414|2017-03-23,2017-03-23
A/Sydney/67/2017|EPI_ISL_269413|2017-03-21,2017-03-21
A/Sydney/66/2017|EPI_ISL_269412|2017-03-18,2017-03-18
A/Sydney/63/2017|EPI_ISL_269411|2017-03-24,2017-03-24
A/Sydney/62/2017|EPI_ISL_269410|2017-03-23,2017-03-23
A/Sydney/61/2017|EPI_ISL_269409|2017-03-19,2017-03-19
A/Sydney/58/2017|EPI_ISL_269408|2017-03-13,2017-03-13
A/Sydney/57/2017|EPI_ISL_269407|2017-03-09,2017-03-09
A/Sydney/55/2017|EPI_ISL_269406|2017-03-21,2017-03-21
A/Sydney/52/2017|EPI_ISL_269405|2017-03-06,2017-03-06
A/Sydney/50/2017|EPI_ISL_269404|2017-03-01,2017-03-01
A/Sydney/49/2017|EPI_ISL_269403|2017-03-01,2017-03-01
A/SouthAustralia/57/2017|EPI_ISL_269402|2017-03-21,2017-03-21
A/Sydney/1000/2017|EPI_ISL_269401|2017-03-20,2017-03-20
A/SouthAustralia/56/2017|EPI_ISL_269400|2017-03-23,2017-03-23
A/SouthAustralia/55/2017|EPI_ISL_269399|2017-03-21,2017-03-21
A/SouthAustralia/53/2017|EPI_ISL_269398|2017-03-21,2017-03-21
A/SouthAustralia/52/2017|EPI_ISL_269397|2017-03-24,2017-03-24
A/SouthAustralia/51/2017|EPI_ISL_269396|2017-03-21,2017-03-21
A/SouthAustralia/50/2017|EPI_ISL_269395|2017-03-14,2017-03-14
A/SouthAustralia/49/2017|EPI_ISL_269394|2017-03-06,2017-03-06
A/SouthAustralia/47/2017|EPI_ISL_269393|2017-03-05,2017-03-05
A/SouthAustralia/46/2017|EPI_ISL_269392|2017-03-09,2017-03-09
A/SouthAustralia/45/2017|EPI_ISL_269391|2017-03-05,2017-03-05
A/Townsville/1001/2017|EPI_ISL_269390|2017-03-02,2017-03-02
A/SouthAustralia/48/2017|EPI_ISL_269389|2017-03-07,2017-03-07
A/Canberra/1/2017|EPI_ISL_269388|2017-03-10,2017-03-10
A/SouthAustralia/80/2017|EPI_ISL_269387|2017-04-27,2017-04-27
A/SouthAustralia/63/2017|EPI_ISL_269386|2017-04-05,2017-04-05
A/SouthAustralia/1002/2017|EPI_ISL_269385|2017-04-08,2017-04-08
A/Perth/61/2017|EPI_ISL_269384|2017-03-24,2017-03-24
A/Perth/60/2017|EPI_ISL_269383|2017-03-20,2017-03-20
A/Perth/58/2017|EPI_ISL_269382|2017-03-17,2017-03-17
A/Perth/57/2017|EPI_ISL_269381|2017-03-17,2017-03-17
A/Perth/56/2017|EPI_ISL_269380|2017-03-15,2017-03-15
A/Perth/55/2017|EPI_ISL_269379|2017-03-15,2017-03-15
A/Perth/54/2017|EPI_ISL_269378|2017-03-15,2017-03-15
A/Perth/53/2017|EPI_ISL_269377|2017-03-13,2017-03-13
A/Victoria/1/2017|EPI_ISL_269376|2017-03-12,2017-03-12
A/Tasmania/9/2017|EPI_ISL_269375|2017-02-18,2017-02-18
A/Tasmania/7/2017|EPI_ISL_269374|2017-01-25,2017-01-25
A/Tasmania/6/2017|EPI_ISL_269373|2017-01-10,2017-01-10
A/Tasmania/2/2017|EPI_ISL_269372|2017-01-02,2017-01-02
A/Tasmania/1/2017|EPI_ISL_269371|2017-01-11,2017-01-11
A/Newcastle/28/2017|EPI_ISL_269370|2017-03-08,2017-03-08
A/Newcastle/27/2017|EPI_ISL_269369|2017-03-09,2017-03-09
A/Newcastle/24/2017|EPI_ISL_269368|2017-02-23,2017-02-23
A/Newcastle/21/2017|EPI_ISL_269367|2017-02-24,2017-02-24
A/Newcastle/19/2017|EPI_ISL_269366|2017-02-19,2017-02-19
A/Newcastle/18/2017|EPI_ISL_269365|2017-02-20,2017-02-20
A/Newcastle/32/2017|EPI_ISL_269364|2017-03-10,2017-03-10
A/Newcastle/29/2017|EPI_ISL_269363|2017-03-03,2017-03-03
A/Newcastle/20/2017|EPI_ISL_269362|2017-02-23,2017-02-23
A/Townsville/1/2017|EPI_ISL_269361|2017-02-22,2017-02-22
A/Brisbane/72/2017|EPI_ISL_269360|2017-02-01,2017-02-01
A/Brisbane/26/2017|EPI_ISL_269359|2017-01-31,2017-01-31
A/Brisbane/24/2017|EPI_ISL_269358|2017-01-17,2017-01-17
A/Brisbane/23/2017|EPI_ISL_269357|2017-01-16,2017-01-16
A/Brisbane/22/2017|EPI_ISL_269356|2017-01-15,2017-01-15
A/Brisbane/21/2017|EPI_ISL_269355|2017-01-20,2017-01-20
A/Brisbane/15/2017|EPI_ISL_269354|2017-01-11,2017-01-11
A/Brisbane/14/2017|EPI_ISL_269353|2017-01-07,2017-01-07
A/Brisbane/11/2017|EPI_ISL_269352|2017-01-04,2017-01-04
A/Brisbane/10/2017|EPI_ISL_269351|2017-01-04,2017-01-04
A/Brisbane/9/2017|EPI_ISL_269350|2017-01-10,2017-01-10
A/Brisbane/8/2017|EPI_ISL_269349|2017-01-10,2017-01-10
A/Brisbane/7/2017|EPI_ISL_269348|2017-01-09,2017-01-09
A/Brisbane/5/2017|EPI_ISL_269347|2017-01-07,2017-01-07
A/SouthAustralia/39/2017|EPI_ISL_269346|2017-02-16,2017-02-16
A/SouthAustralia/35/2017|EPI_ISL_269345|2017-02-10,2017-02-10
A/SouthAustralia/34/2017|EPI_ISL_269344|2017-02-09,2017-02-09
A/SouthAustralia/33/2017|EPI_ISL_269343|2017-02-05,2017-02-05
A/SouthAustralia/31/2017|EPI_ISL_269342|2017-02-06,2017-02-06
A/SouthAustralia/30/2017|EPI_ISL_269341|2017-02-08,2017-02-08
A/SouthAustralia/28/2017|EPI_ISL_269340|2017-02-03,2017-02-03
A/SouthAustralia/25/2017|EPI_ISL_269339|2017-02-01,2017-02-01
A/SouthAustralia/24/2017|EPI_ISL_269338|2017-02-02,2017-02-02
A/SouthAustralia/23/2017|EPI_ISL_269337|2017-02-04,2017-02-04
A/Darwin/1003/2017|EPI_ISL_269336|2017-02-06,2017-02-06
A/Victoria/1000/2017|EPI_ISL_269335|2017-01-27,2017-01-27
A/Perth/46/2017|EPI_ISL_269334|2017-02-24,2017-02-24
A/Perth/42/2017|EPI_ISL_269333|2017-02-18,2017-02-18
A/Perth/34/2017|EPI_ISL_269332|2017-02-10,2017-02-10
A/Perth/40/2017|EPI_ISL_269331|2017-02-10,2017-02-10
A/Perth/35/2017|EPI_ISL_269330|2017-02-07,2017-02-07
A/Perth/27/2017|EPI_ISL_269329|2017-02-04,2017-02-04
A/Perth/20/2017|EPI_ISL_269328|2017-01-24,2017-01-24
A/Perth/11/2017|EPI_ISL_269327|2017-01-19,2017-01-19
A/Perth/14/2017|EPI_ISL_269326|2017-01-18,2017-01-18
A/Perth/2/2017|EPI_ISL_269325|2017-01-06,2017-01-06
A/Perth/51/2017|EPI_ISL_269324|2017-03-03,2017-03-03
A/Perth/47/2017|EPI_ISL_269323|2017-02-22,2017-02-22
A/Perth/43/2017|EPI_ISL_269322|2017-02-18,2017-02-18
A/Perth/45/2017|EPI_ISL_269321|2017-02-17,2017-02-17
A/Perth/32/2017|EPI_ISL_269320|2017-02-02,2017-02-02
A/Perth/48/2017|EPI_ISL_269319|2017-03-04,2017-03-04
A/Perth/41/2017|EPI_ISL_269318|2017-02-22,2017-02-22
A/Perth/4/2017|EPI_ISL_269317|2017-01-08,2017-01-08
A/Newcastle/15/2017|EPI_ISL_269316|2017-01-10,2017-01-10
A/Newcastle/13/2017|EPI_ISL_269315|2017-01-22,2017-01-22
A/Newcastle/12/2017|EPI_ISL_269314|2017-01-21,2017-01-21
A/Newcastle/11/2017|EPI_ISL_269313|2017-01-22,2017-01-22
A/Newcastle/9/2017|EPI_ISL_269312|2017-01-11,2017-01-11
A/Newcastle/8/2017|EPI_ISL_269311|2017-01-14,2017-01-14
A/Newcastle/7/2017|EPI_ISL_269310|2017-01-14,2017-01-14
A/Newcastle/5/2017|EPI_ISL_269309|2017-01-24,2017-01-24
A/Newcastle/4/2017|EPI_ISL_269308|2017-01-25,2017-01-25
A/Newcastle/2/2017|EPI_ISL_269307|2017-01-31,2017-01-31
A/Newcastle/14/2017|EPI_ISL_269306|2017-01-09,2017-01-09
A/SouthAustralia/18/2017|EPI_ISL_269305|2017-01-18,2017-01-18
A/SouthAustralia/17/2017|EPI_ISL_269304|2017-01-15,2017-01-15
A/SouthAustralia/8/2017|EPI_ISL_269303|2017-01-12,2017-01-12
A/SouthAustralia/7/2017|EPI_ISL_269302|2017-01-11,2017-01-11
A/SouthAustralia/5/2017|EPI_ISL_269301|2017-01-14,2017-01-14
A/SouthAustralia/3/2017|EPI_ISL_269300|2017-01-02,2017-01-02
A/SouthAustralia/2/2017|EPI_ISL_269299|2017-01-04,2017-01-04
A/SouthAustralia/20/2017|EPI_ISL_269298|2017-01-23,2017-01-23
A/SouthAustralia/12/2017|EPI_ISL_269297|2017-01-17,2017-01-17
A/SouthAustralia/14/2017|EPI_ISL_269296|2017-01-16,2017-01-16
A/Brisbane/318/2016|EPI_ISL_269294|2016-12-12,2016-12-12
A/Tasmania/219/2016|EPI_ISL_269291|2016-12-15,2016-12-15
A/Brisbane/321/2016|EPI_ISL_269290|2016-12-19,2016-12-19
A/Brisbane/285/2016|EPI_ISL_269288|2016-10-20,2016-10-20
A/Brisbane/299/2016|EPI_ISL_269287|2016-10-29,2016-10-29
A/Sydney/42/2017|EPI_ISL_269284|2017-02-19,2017-02-19
A/Sydney/60/2017|EPI_ISL_269283|2017-03-29,2017-03-29
A/Brisbane/35/2017|EPI_ISL_269282|2017-03-14,2017-03-14
A/Sydney/56/2017|EPI_ISL_269281|2017-03-28,2017-03-28
A/SouthAustralia/62/2017|EPI_ISL_269280|2017-03-31,2017-03-31
A/Townsville/5/2017|EPI_ISL_269279|2017-03-08,2017-03-08
A/Sydney/17/2017|EPI_ISL_269276|2017-01-27,2017-01-27
A/Sydney/51/2017|EPI_ISL_269273|2017-03-05,2017-03-05
A/SouthAustralia/58/2017|EPI_ISL_269272|2017-03-31,2017-03-31
A/Darwin/1005/2017|EPI_ISL_269271|2017-03-06,2017-03-06
A/SouthAustralia/59/2017|EPI_ISL_269270|2017-03-28,2017-03-28
A/SouthAustralia/54/2017|EPI_ISL_269269|2017-03-24,2017-03-24
A/Sydney/12/2017|EPI_ISL_269268|2017-01-05,2017-01-05
A/Newcastle/22/2017|EPI_ISL_269267|2017-02-24,2017-02-24
A/Brisbane/19/2017|EPI_ISL_269266|2017-01-27,2017-01-27
A/Brisbane/13/2017|EPI_ISL_269265|2017-01-16,2017-01-16
A/Newcastle/31/2017|EPI_ISL_269258|2017-03-02,2017-03-02
A/Newcastle/25/2017|EPI_ISL_269257|2017-02-26,2017-02-26
A/Newcastle/30/2017|EPI_ISL_269256|2017-03-10,2017-03-10
A/Newcastle/23/2017|EPI_ISL_269255|2017-02-24,2017-02-24
A/Brisbane/4/2017|EPI_ISL_269254|2017-01-09,2017-01-09
A/Darwin/1001/2017|EPI_ISL_261885|2017-01-30,2017-01-30
A/SouthAustralia/26/2017|EPI_ISL_261882|2017-02-02,2017-02-02
A/SouthAustralia/41/2017|EPI_ISL_261881|2017-02-17,2017-02-17
A/Darwin/1002/2017|EPI_ISL_261880|2017-01-23,2017-01-23
A/SouthAustralia/32/2017|EPI_ISL_261879|2017-02-10,2017-02-10
A/Darwin/1004/2017|EPI_ISL_261878|2017-02-10,2017-02-10
A/SouthAustralia/135/2016|EPI_ISL_255985|2016-10-01,2016-10-01
A/Tasmania/12/2016|EPI_ISL_255557|2016-07-27,2016-07-27
A/Sydney/160/2016|EPI_ISL_255556|2016-07-02,2016-07-02
A/Sydney/150/2016|EPI_ISL_255555|2016-07-05,2016-07-05
A/SouthAustralia/63/2016|EPI_ISL_255553|2016-07-20,2016-07-20
A/Victoria/2505/2016|EPI_ISL_255552|2016-09-02,2016-09-02
A/Sydney/1063/2016|EPI_ISL_255551|2016-08-19,2016-08-19
A/Sydney/1062/2016|EPI_ISL_255550|2016-08-11,2016-08-11
A/Sydney/1048/2016|EPI_ISL_255549|2016-08-05,2016-08-05
A/SouthAustralia/1002/2016|EPI_ISL_255548|2016-08-18,2016-08-18
B/Victoria/108/2015|EPI_ISL_255542|2015-09-11,2015-09-11
A/Canberra/101/2015|EPI_ISL_255541|2015-10-10,2015-10-10
A/Newcastle/62/2016|EPI_ISL_255531|2016-07-07,2016-07-07
A/Tasmania/1002/2016|EPI_ISL_255528|2016-08-01,2016-08-01
A/Newcastle/83/2016|EPI_ISL_255525|2016-07-27,2016-07-27
A/Perth/99/2016|EPI_ISL_255524|2016-08-09,2016-08-09
A/Sydney/133/2016|EPI_ISL_255504|2016-07-25,2016-07-25
A/Sydney/125/2016|EPI_ISL_255503|2016-07-26,2016-07-26
A/Newcastle/61/2016|EPI_ISL_255502|2016-06-29,2016-06-29
A/Victoria/2031/2016|EPI_ISL_255498|2016,2016
A/SouthAustralia/39/2016|EPI_ISL_255497|2016-07-03,2016-07-03
A/Newcastle/48/2016|EPI_ISL_255496|2016-07-14,2016-07-14
A/Newcastle/30/2016|EPI_ISL_255495|2016-03-29,2016-03-29
A/Canberra/7/2016|EPI_ISL_255494|2016-04-10,2016-04-10
A/Victoria/2506/2016|EPI_ISL_255465|2016-09-02,2016-09-02
A/Victoria/7/2016|EPI_ISL_255457|2016-06-06,2016-06-06
A/Victoria/2/2016|EPI_ISL_255456|2016-05-02,2016-05-02
A/Victoria/12/2016|EPI_ISL_255455|2016-06-18,2016-06-18
A/Sydney/90/2016|EPI_ISL_255454|2016,2016
A/Sydney/88/2016|EPI_ISL_255453|2016,2016
A/Newcastle/1000/2016|EPI_ISL_255452|2016-05-18,2016-05-18
A/Darwin/13/2016|EPI_ISL_255450|2016-02-12,2016-02-12
A/Darwin/1000/2016|EPI_ISL_255449|2016-05-11,2016-05-11
A/Victoria/2515/2016|EPI_ISL_255436|2016-09-12,2016-09-12
A/Victoria/2512/2016|EPI_ISL_255435|2016-09-12,2016-09-12
A/SouthAustralia/135/2016|EPI_ISL_255340|2016-10-01,2016-10-01
A/Newcastle/199/2016|EPI_ISL_249293|2016-10-08,2016-10-08
A/Victoria/139/2016|EPI_ISL_249283|2016-10-11,2016-10-11
A/Perth/81/2016|EPI_ISL_249278|2016-11-28,2016-11-28
A/Tasmania/201/2016|EPI_ISL_249277|2016-11-13,2016-11-13
A/Tasmania/200/2016|EPI_ISL_249276|2016-11-28,2016-11-28
A/Perth/213/2016|EPI_ISL_249275|2016-09-07,2016-09-07
A/Perth/197/2016|EPI_ISL_249273|2016-09-02,2016-09-02
A/Perth/208/2016|EPI_ISL_249272|2016-09-01,2016-09-01
A/Perth/191/2016|EPI_ISL_249271|2016-09-02,2016-09-02
A/Perth/188/2016|EPI_ISL_249270|2016-09-02,2016-09-02
A/Perth/137/2016|EPI_ISL_249269|2016-08-17,2016-08-17
A/Perth/130/2016|EPI_ISL_249268|2016-08-15,2016-08-15
A/Perth/113/2016|EPI_ISL_249267|2016-08-11,2016-08-11
A/Victoria/2165/2016|EPI_ISL_249266|2016-11-27,2016-11-27
A/Perth/186/2016|EPI_ISL_249265|2016-09-01,2016-09-01
A/Perth/127/2016|EPI_ISL_249264|2016-08-13,2016-08-13
A/Perth/112/2016|EPI_ISL_249263|2016-08-11,2016-08-11
A/Perth/90/2016|EPI_ISL_249262|2016-07-31,2016-07-31
A/Perth/89/2016|EPI_ISL_249261|2016-08-02,2016-08-02
A/Perth/075/2016|EPI_ISL_249260|2016-07-19,2016-07-19
A/Perth/076/2016|EPI_ISL_249259|2016-07-20,2016-07-20
A/Perth/77/2016|EPI_ISL_249258|2016-07-26,2016-07-26
A/Perth/078/2016|EPI_ISL_249257|2016-07-29,2016-07-29
A/Brisbane/313/2016|EPI_ISL_249256|2016-11-29,2016-11-29
A/Perth/0109/2016|EPI_ISL_249255|2016-08-09,2016-08-09
A/Perth/105/2016|EPI_ISL_249254|2016-08-08,2016-08-08
A/Perth/96/2016|EPI_ISL_249253|2016-08-05,2016-08-05
A/Brisbane/312/2016|EPI_ISL_249252|2016-11-28,2016-11-28
A/Brisbane/314/2016|EPI_ISL_249251|2016-11-30,2016-11-30
A/Townsville/48/2016|EPI_ISL_249250|2016-11-28,2016-11-28
A/Brisbane/309/2016|EPI_ISL_249249|2016-11-27,2016-11-27
A/Brisbane/308/2016|EPI_ISL_249248|2016-11-15,2016-11-15
A/Brisbane/304/2016|EPI_ISL_249247|2016-11-17,2016-11-17
A/Townsville/45/2016|EPI_ISL_249246|2016-11-09,2016-11-09
A/SouthAustralia/159/2016|EPI_ISL_249241|2016-11-26,2016-11-26
A/SouthAustralia/156/2016|EPI_ISL_249240|2016-11-21,2016-11-21
A/SouthAustralia/155/2016|EPI_ISL_249239|2016-11-25,2016-11-25
A/SouthAustralia/153/2016|EPI_ISL_249238|2016-11-23,2016-11-23
A/SouthAustralia/151/2016|EPI_ISL_249237|2016-11-15,2016-11-15
A/Tasmania/206/2016|EPI_ISL_249235|2016-11-13,2016-11-13
A/SouthAustralia/157/2016|EPI_ISL_249234|2016-11-20,2016-11-20
A/SouthAustralia/149/2016|EPI_ISL_249233|2016-11-19,2016-11-19
A/SouthAustralia/163/2016|EPI_ISL_249232|2016-12-05,2016-12-05
A/Sydney/343/2016|EPI_ISL_249231|2016-11-27,2016-11-27
A/Sydney/337/2016|EPI_ISL_249230|2016-11-18,2016-11-18
A/Sydney/311/2016|EPI_ISL_249229|2016-10-20,2016-10-20
A/Sydney/308/2016|EPI_ISL_249228|2016-10-20,2016-10-20
A/Brisbane/267/2016|EPI_ISL_249227|2016-10-01,2016-10-01
A/Brisbane/260/2016|EPI_ISL_249226|2016-10-06,2016-10-06
A/Newcastle/204/2016|EPI_ISL_249225|2016-10-08,2016-10-08
A/Tasmania/220/2016|EPI_ISL_249217|2016-12-10,2016-12-10
A/Tasmania/219/2016|EPI_ISL_249216|2016-12-15,2016-12-15
A/Brisbane/318/2016|EPI_ISL_249207|2016-12-12,2016-12-12
A/Brisbane/317/2016|EPI_ISL_249206|2016-12-10,2016-12-10
A/Brisbane/311/2016|EPI_ISL_249205|2016-11-24,2016-11-24
A/Tasmania/215/2016|EPI_ISL_249204|2016-12-10,2016-12-10
A/Brisbane/323/2016|EPI_ISL_249203|2016-12-17,2016-12-17
A/Brisbane/322/2016|EPI_ISL_249202|2016-12-19,2016-12-19
A/Brisbane/321/2016|EPI_ISL_249201|2016-12-19,2016-12-19
A/Brisbane/320/2016|EPI_ISL_249200|2016-12-16,2016-12-16
A/Brisbane/319/2016|EPI_ISL_249199|2016-12-14,2016-12-14
A/Brisbane/316/2016|EPI_ISL_249198|2016-12-08,2016-12-08
A/Townsville/50/2016|EPI_ISL_249197|2016-12-06,2016-12-06
A/Brisbane/315/2016|EPI_ISL_249196|2016-12-05,2016-12-05
A/Townsville/49/2016|EPI_ISL_249195|2016-12-05,2016-12-05
A/Townsville/47/2016|EPI_ISL_249194|2016-11-10,2016-11-10
A/Townsville/46/2016|EPI_ISL_249193|2016-11-19,2016-11-19
A/SouthAustralia/170/2016|EPI_ISL_249184|2016-12-12,2016-12-12
A/SouthAustralia/169/2016|EPI_ISL_249183|2016-12-11,2016-12-11
A/SouthAustralia/165/2016|EPI_ISL_249182|2016-12-06,2016-12-06
A/SouthAustralia/162/2016|EPI_ISL_249181|2016-11-19,2016-11-19
A/SouthAustralia/1012/2016|EPI_ISL_249180|2016-11-17,2016-11-17
A/SouthAustralia/168/2016|EPI_ISL_249179|2016-12-07,2016-12-07
A/SouthAustralia/166/2016|EPI_ISL_249178|2016-12-07,2016-12-07
A/SouthAustralia/161/2016|EPI_ISL_249177|2016-11-25,2016-11-25
A/SouthAustralia/150/2016|EPI_ISL_249176|2016-11-17,2016-11-17
A/SouthAustralia/22/2017|EPI_ISL_249175|2017-01-24,2017-01-24
A/SouthAustralia/4/2017|EPI_ISL_249174|2017-01-01,2017-01-01
A/SouthAustralia/13/2017|EPI_ISL_249173|2017-01-19,2017-01-19
A/SouthAustralia/19/2017|EPI_ISL_249169|2017-01-19,2017-01-19
A/SouthAustralia/15/2017|EPI_ISL_249168|2017-01-20,2017-01-20
A/Brisbane/2/2017|EPI_ISL_249157|2017-01-03,2017-01-03
A/Tasmania/217/2016|EPI_ISL_247019|2016-12-16,2016-12-16
A/Brisbane/3/2017|EPI_ISL_246677|2017-01-04,2017-01-04
A/Brisbane/1/2017|EPI_ISL_246676|2017-01-02,2017-01-02
A/Brisbane/324/2016|EPI_ISL_246675|2016-12-31,2016-12-31
A/Townsville/51/2016|EPI_ISL_246674|2016-12-13,2016-12-13
A/SouthAustralia/173/2016|EPI_ISL_245391|2016-12-13,2016-12-13
A/SouthAustralia/164/2016|EPI_ISL_245390|2016-12-06,2016-12-06
A/SouthAustralia/160/2016|EPI_ISL_245389|2016-11-19,2016-11-19
A/SouthAustralia/172/2016|EPI_ISL_245388|2016-12-14,2016-12-14
A/SouthAustralia/167/2016|EPI_ISL_245387|2016-12-07,2016-12-07
A/Tasmania/213/2016|EPI_ISL_245386|2016-11-13,2016-11-13
A/Tasmania/202/2016|EPI_ISL_245385|2016-11-23,2016-11-23
A/Victoria/670/2016|EPI_ISL_244062|2016-11-11,2016-11-11
A/Townsville/37/2016|EPI_ISL_244056|2016-09-14,2016-09-14
A/Victoria/150/2016|EPI_ISL_244014|2016-10-17,2016-10-17
A/Victoria/149/2016|EPI_ISL_244013|2016-10-14,2016-10-14
A/Victoria/151/2016|EPI_ISL_244012|2016-10-24,2016-10-24
A/Victoria/146/2016|EPI_ISL_244011|2016-10-06,2016-10-06
A/Victoria/673/2016|EPI_ISL_244010|2016-11-19,2016-11-19
A/Victoria/671/2016|EPI_ISL_244009|2016-11-12,2016-11-12
A/Victoria/667/2016|EPI_ISL_244008|2016-10-26,2016-10-26
A/Victoria/665/2016|EPI_ISL_244007|2016-11-16,2016-11-16
A/Victoria/664/2016|EPI_ISL_244006|2016-11-14,2016-11-14
A/Victoria/663/2016|EPI_ISL_244005|2016-11-09,2016-11-09
A/Victoria/661/2016|EPI_ISL_244004|2016-11-01,2016-11-01
